Blog Titles,Blog Content
পায়রা বন্দরে নিয়োগ,"পায়রা বন্দর কর্তৃপক্ষের রাজস্ব খাতভুক্ত ৩৫ ধরনের পদে ১১২ জনকে নিয়োগ দেয়া হবে। ,যেসব পদে নিয়োগ–,১. পাইলট :  পদ ১টি
২. সিনিয়র হাইড্রোগ্রাফার (ফিল্ড) : পদ ১টি
৩. উপপরিচালক (অডিট) : পদ ১টি
৪. মেডিকেল অফিসার : পদ ১টি
৫. সহকারী প্রকৌশলী (সিভিল) : পদ ২টি
৬. সহকারী পরিচালক (নিরাপত্তা) : পদ ১টি
৭.  সহকারী পরিচালক (হিসাব) : পদ ১টি
৮. সহকারী পরিচালক (অর্থ) : পদ ১টি
৯. সহকারী পরিচালক (ইআর) : পদ ১টি
১০. হাইড্রোগ্রাফার (ফিল্ড) : পদ ১টি
১১. সহকারী ড্রেজিং মাস্টার : পদ ১টি
১২. উপসহকারী প্রকৌশলী (সিভিল) : পদ ৪টি
১৩. উপসহকারী প্রকৌশলী (বিদ্যুৎ) : পদ ৪টি
১৪. উপসহকারী প্রকৌশলী (যান্ত্রিক) : পদ ৩টি
১৫. প্রশাসনিক কর্মকর্তা : পদ ১টি
১৬. নিরাপত্তা কর্মকর্তা : পদ ২টি
১৭. সিনিয়র স্টাফ নার্স : পদ ১টি
১৮. ইনল্যান্ড মাস্টার (প্রথম শ্রেণি) : পদ ৮টি
১৯. ইঞ্জিন প্রাইভার (প্রথম শ্রেণি) : পদ ৮টি
২০. ট্রাফিক ইন্সপেক্টর : পদ ১টি
২১. উচ্চমান সহকারী : পদ ১টি
২২. স্টেনো টাইপিস্ট-কাম-কম্পিউটার অপারেটর : পদ  ৮টি
২৩. উচ্চ বহিঃসহকারী : পদ ২টি
২৪. নিম্ন বহিঃসহকারী : পদ ৪টি
২৫. জুনিয়র অডিট অ্যাসিস্ট্যান্ট : পদ ২টি
২৬. অফিস সহকারী কাম কম্পিউটার মুদ্রাক্ষরিক : পদ ৪টি
২৭. জুনিয়র অ্যাকাউন্টস অ্যাসিস্ট্যান্ট : পদ ৩টি
২৮. জুনিয়র স্টাফ নার্স : পদ ১টি
২৯. ল্যান্ড সার্ভেয়ার : পদ ২টি
৩০. কার্পেন্টার : পদ ৩টি
৩১. সহকারী সাব ইন্সপেক্টর : পদ ২টি
৩২. গ্রীজার : পদ ৮টি
৩৩. সুকানী : পদ ১০টি
৩৪. লস্কর : পদ ১৩টি
৩৫.  অফিস সহায়ক : পদ ৭টি,আবেদনের নিয়ম : অনলাইনে ppa.teletalk.com.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। 
আবেদন করা যাবে ১২ জুন সকাল ১০টা থেকে ২ জুলাই বিকাল ৫টা পর্যন্ত।
 ,"
বর্ষায় ত্বক ও চুল থাকুক সুস্থ,"পঞ্জিকার পাতায় বর্ষা শুরু হতে আর মাত্র কয়েকটা দিন বাকি। তবে প্রকৃতিতে কিন্তু এরই মধ্যে বর্ষা তার সৌন্দর্য নিয়ে হাজির হয়ে গেছে। প্রায় প্রতিদিনই কোথাও না কোথাও বৃষ্টি-বাদল হচ্ছে। ,করোনা ভাইরাসের কারণে দীর্ঘদিনের সাধারণ ছুটি শেষ করে কাজেও ফিরতে হয়েছে আমাদের। এ সময় হঠাৎ বৃষ্টিতে রাস্তায় জমে থাকা নোংরা পানি হাতে-পায়ে লেগে হাত ও পায়ে ফাংগাল ইনফেকশন, ফুসকুড়ি, চুলকানি, দুর্গন্ধ ও কালো ছোপ ছোপ দাগসহ স্কিনের নানা ধরনের সমস্যা দেখা দেয়ার সম্ভাবনা রয়েছে। এ সময় তাই ত্বকের যত্ন নেয়া জরুরি।,এ সম্পর্কে রেড বিউটি স্যালনের সিইও ও রূপ বিশেষজ্ঞ আফরোজা পারভীন জানান, আমরা এখন একটা সংকটময় সময়ে আছি। ঘরে থাকাটাই এখন সবচেয়ে নিরাপদ। তারপরও নানা প্রয়োজনে ঘরের বাইরে তো যেতেই হচ্ছে। বর্ষায় বাইরে গেলে হুটহাট বৃষ্টিতে কাদাজলে মাখামাখি হয়ে ত্বকের সমস্যা দেখা দিতে পারে। আবার ঘরে থাকলেও এ ঋতুতে ত্বকের যত্ন নেয়া প্রয়োজন।, এখন যেহেতু রূপচর্চা কেন্দ্রগুলো বন্ধ রয়েছে তাই ঘরেই যে ধরনের রূপচর্চা করা সম্ভব সেগুলো করতে চেষ্টা করুন। রূপচর্চার উপকরণ প্রতিটি বাড়ির রান্নাঘরেই থাকে। সেগুলো দিয়েই ঘরে বসেই ত্বক ও চুলের যত্ন নিন।  ,লেবু এখন প্রায় সব ঘরেই রয়েছে। লেবুর রসের সঙ্গে টকদই মিশিয়ে নিন। এবার নারকেল তেল গরম করে তুলার সাহায্যে স্কাল্পে ঘষে ঘষে লাগান, যাতে খুশকিগুলো উঠে যায়। চিরুনির সাহায্যেও খুশকি তুলতে পারেন। এবার টকদইয়ের মিশ্রণটি স্কাল্পে ও পুরো চুলে লাগিয়ে নিন। ২০ মিনিট পর ধুয়ে শ্যাম্পু করে ফেলুন। স্কাল্পের শুষ্কতা, রুক্ষতা, খুশকি দূর হয়ে যাবে। ,একইভাবে স্কিনের জন্য টমেটো, শসা, কলা, পেঁপে ইত্যাদি ব্যবহার করতে পারেন। টমেটো ব্লিচ, শসা টোনারের কাজ করে। বিভিন্ন রকম মিষ্টি ফল ত্বক কোমল রাখতে সাহায্য করে। চাইলে এর সঙ্গে সামান্য বেসন, চালের গুঁড়া মিশিয়ে নিতে পারেন। ,ত্বকের দৈনন্দিন যত্ন,বৃষ্টির কারণে পায়ে ফাঙ্গাল ইনফেকশন হয়। তাই এখন প্রতিদিন বাইরে থেকে ঘরে ফিরে খুব ভালো করে হাত-পা পরিষ্কার করতে হবে। এ জন্য ঘরে ফিরে একটি পাত্রে কুসুম গরম পানিতে লবণ, সামান্য ভিনেগার ও শ্যাম্পু দিয়ে তাতে ৫-৭ মিনিট পা ডুবিয়ে রেখে তুলে ফেলুন। হালকা হাতে লুফা দিয়ে পরিষ্কার করে ময়েশ্চারাইজার লাগিয়ে নিন। ফাঙ্গাল ইনফেকশনমুক্ত রাখতে বর্ষাকালে পা সব সময় পরিষ্কার ও শুকনো রাখতে হবে। গোসল ও অজু করার পর শুকনা কাপড় দিয়ে পা মুছে নিতে হবে। পায়ে মোজা পরলে ব্যবহৃত মোজা প্রতিদিন ধুয়ে দিন এবং জুতা ভিজে গেল ভালোভাবে শুকিয়ে পরুন। ,পেডিকিউর-মেনিকিউর করুন,এ সময় সপ্তাহে অন্তত একদিন পেডিকিউর ও মেনিকিউর করুন। পেডিকিউর-মেনিকিউর করতে যে পার্লারেই যেতে হবে এমনটা কিন্তু নয়। আপনি চাইলে ঘরে বসেই খুব সহজেই করে ফেলতে পারেন পেডিকিউর-মেনিকিউর। ,ঘরে পেডিকিউর-মেনিকিউর করার পদ্ধতি,একটি ছোট গামলায় গোড়ালি ডোবার মতো পরিমাণে কুসুম গরম পানিতে সামান্য শ্যাম্পু, ৩ টেবিল চামচ লবণ, আধা টেবিল চামচ লেবুর রস মিশিয়ে নিন। এবার ১৫-২০ মিনিট তাতে পা ডুবিয়ে বসে থাকুন। পা পানি থেকে তুলে ঝামা দিয়ে ঘষে পরিষ্কার করুন। পায়ের আঙুল ও নখ ব্রাশ দিয়ে পরিষ্কার করে নখ ফাইল করে নিন। এবার চিনি ও কয়েক ফোঁটা আমন্ড অয়েল মিশিয়ে দুই পায়ের পাতা স্ক্রাব করুন। গোড়ালি থেকে আঙুল পর্যন্ত বৃত্তাকারে তিন চার মিনিট ম্যাসাজ করুন। এবার কুসুম গরম পানিতে আরও একবার পা ধুয়ে ও মুছে প্যাক লাগিয়ে নিন। প্যাক তুলে ময়েশ্চারাইজার লাগিয়ে নিন। ঠিক একইভাবে হাতও মেনিকিউর করে নিন। ,প্যাক ব্যবহার করুন,বর্ষায় বৃষ্টির কাদা পানিতে হাত ও পা রুক্ষ ও খসখসে হয়ে যায়। পায়ের এ রুক্ষতা দূর করতে সপ্তাহে একদিন হাত ও পায়ে প্যাক ব্যবহার করুন। এ সময় পায়ের ত্বকের জন্য ২ টেবিল চামচ টকদই, ১ টেবিল চামচ চালের গুঁড়া, ১ চা চমচ লেবুর রস, ১ চা চামচ গুঁড়াদুধ ও সামান্য হলুদ বাটা পেস্ট করে পায়ে লাগিয়ে রাখুন। শুকিয়ে গেলে নরমাল পানি দিয়ে ধুয়ে ফেলুন। হাতের জন্য আধা কাপ আনারস, আধা কাপ পেঁপে, আধা কাপ মধু একসঙ্গে পেস্ট করে ব্যবহার করুন। ২০ মিনিট পর উষ্ণ গরম পানিতে ধুয়ে নিন। প্যাকটি ব্যবহারে হাতের ত্বক মসৃণ ও সুন্দর থাকবে।,বর্ষা উপযোগী জুতা পরুন ,বর্ষায় একদম নিচু স্যান্ডেল পরলে কাদাপানি পায়ে লেগে পা নোংরা ও রোগজীবাণু হতে পারে। এ সময় একটু উঁচু এবং পা ঢাকা থাকে এমন স্যান্ডেল পরুন। বৃষ্টিবাদলার দিনগুলোয় পেনসিল হিল না পরাই ভালো।   ,স্কাল্পের যত্ন নিন,বর্ষায় হুটহাট বৃষ্টি নামে আবার ভ্যাপসা গরমও পড়ে। মাথার ত্বক কখনও ঘামে ভিজে থাকে তো কখনও বৃষ্টির পানিতে। এর সঙ্গে ধুলাময়লা আটকে স্কাল্পে ফাঙ্গাস সংক্রমিত হয়। যা থেকে চুলে খুশকির সমস্যা দেখা দেয়া। খুশকি মূলত একটা ফাংগাল ইনফেকশন। বর্ষায় খুশকি থেকে চুল ঝরা, চুল নির্জীব হয়ে পড়াসহ বিভিন্ন সমস্যা দেখা দেয়। খুশকি হলে দ্রুত তার প্রতিকার করা দরকার। নইলে খুশকি বৃদ্ধিসহ চুলের বিভিন্ন ক্ষতি হওয়ার সম্ভাবনা থাকবে। এ ছাড়া ফাংগাল ইনফেকশন চুল থেকে শরীরের ত্বকেও ছড়িয়ে পড়তে পারে। তাই এ ব্যাপারে সতর্ক হওয়া প্রয়োজন। এ সময় চুল খুশকিমুক্ত রাখতে প্রতিদিন শ্যাম্পু না করে একদিন পর পর শ্যাম্পু ও কন্ডিশনার ব্যবহার করুন। খুশকি দূর করতে এন্টি ড্যান্ড্রাফ শ্যাম্পু এবং উচ্চ প্রোটিন সমৃদ্ধ কন্ডিশনার ব্যবহার করুন। খুশকি দূর করতে নারকেল তেলের সঙ্গে কাস্টার অয়েল, ভিটামিন ‘ই’ ক্যাপসুল এবং লেবুর রস মিশিয়ে ব্যবহার করতে পারেন। ,চুলের যত্ন নিন,বর্ষায় চুল সবসময় শুকনা রাখতে হবে। বৃষ্টির পানি মাথায় লাগলে অবশ্যই চুল ধুয়ে শুকিয়ে ফেলতে হবে। কারণ বৃষ্টির পানি বেশি সময় মাথায় থাকলে মাথার তালু ও চুলের গোড়ায় ফাংগাল ইনফেকশন হতে পারে। চুল পড়া রোধ করতে ২টি পাকা কলা, পরিমাণ মতো টকদই ও কয়েক ফোঁটা অলিভঅয়েল মিশিয়ে চুলে ব্যবহার করুন।
 ,"
করোনাভাইরাস: লাল হলুদ ও সবুজ জোনের অর্থ কী?,"দেশে করোনাভাইরাস সংক্রমণ পরিস্থিতি নিয়ন্ত্রণের জন্য বিভিন্ন এলাকাকে লাল, সবুজ ও হলুদ এই তিন কালার তিন ভাগে ভাগ করে জোনভিত্তিক লকডাউন করেছে সরকার। ,ইতিমধ্যে কোথায় কী ধরনের অঞ্চল হবে সে ব্যাপারে বিস্তারিত রোডম্যাপ তুলে ধরা হয়েছে স্বাস্থ্য মন্ত্রণালয়ের ওয়েবসাইটে।,করোনা রোগী শনাক্তের হার অনুযায়ী লাল, হলুদ ও সবুজ জোনে ভাগ করা হয়েছে। ,তবে লাল, হলুদ ও সবুজ এই রঙ দিয়ে এলে কী বোঝানো হয়েছে তা অনেকেই জানেন না। , ,লাল জোন, ,অত্যন্ত ঝুঁকিপূর্ণ এলাকাকে রেড জোন হিসেবে চিহ্নিত করা হয়েছে।  এসব এলাকায় করোনা আক্রান্তের হার অনেক বেশি। এসব এলাকায় লাখে ৩০ জনের বেশি সংক্রমিত ব্যক্তি থাকবেন। , ,ওই এলাকা পুরোপুরি লকডাউন থাকবে। বিশেষ প্রয়োজন ছাড়া কেউ বাড়ির বাইরে যেতে পারবে না। জরুরি সেবাদান ছাড়া সব ধরনের প্রতিষ্ঠান বন্ধ থাকবে। , ,হলুদ জোন, ,রেড জোনের তুলনায় অনেক কম সংক্রমণ থাকলে হলুদ জোনে। লাখে ৩ থেকে ২৯ জন সংক্রমিত থাকলে সেই এলাকা হলুদ জোন হিসেবে চিহ্নিত হবে। , ,সবুজ জোন, ,১৪ দিনের মধ্যে কোনো এলাকা বা জেলায় নতুন করে করোনা আক্রান্ত রোগী পাওয়া না গেলে ওই জেলাকে সবুজ জোন বলা হবে। ,তবে এ তিন জোনের প্রত্যেকে মাস্ক পরা, সামাজিক দূরত্ব মেনে চলা ও স্বাস্থ্যবিধি অনুসরণ করতে হবে।  ,"
চুলে মেহেদি ব্যবহারের যত উপকার,"মেহেদি চুলের যত্নে খুবই উপকারী। চুলের খুশকি, রুক্ষতা, শুষ্কতা, অকালপক্বতা দূর করে প্রাকৃতিক উপাদান মেহেদি। ,রূপচর্চাবিষয়ক একটি ওয়েবসাইটে প্রকাশিত প্রতিবেদন থেকে চুলের মেহেদির ব্যবহার ও রঙ করা সম্পর্কে জানানো হয়েছে।  ,চুলে মেহেদি ব্যবহারে যত উপকার, ,১. মেহেদি মাথার ত্বক ঠাণ্ডা করে ও খুশকি দূর করে। এ ছাড়া চুলের বৃদ্ধিতে সহায়তা করে। , ,২. মেহেদি চুলের খুশকি দূর করে। চার টেবিল চামচ মেহেদির গুঁড়ার সঙ্গে একটা পুরো একটা লেবুর রস এবং দুই টেবিল চামচ দই মিশিয়ে পেস্ট তৈরি করুন। এর পর চুলে মেখে ৩০ মিনিট অপেক্ষা করে শ্যাম্পু করুন। এর পর কন্ডিশনার ব্যবহার করুন।, ,৩. মেহেদি চুল পড়া কমায়। ছয় টেবিল চামচ আমলকীর গুঁড়া, তিন টেবিল চামচ মেহেদির গুঁড়া, দুই টেবিল চামচ মেথি গুঁড়া একটা পাত্রে ভালোভাবে মেশাতে হবে। এর পর এতে ১০ টেবিল চামচ পানি, একটা ডিমের সাদা অংশ এবং একটা লেবুর রস মিশিয়ে পেস্ট তৈরি করুন। প্রয়োজন হলে এতে পানি যোগ করতে পারেন।,প্যাকটি তৈরি করে এক ঘণ্টা রেখে এর পর চুলে আগা থেকে গোড়া পর্যন্ত লাগিয়ে এক ঘণ্টা অপেক্ষা করুন। এর পর শ্যাম্পু দিয়ে চুল পরিষ্কার করে কন্ডিশনার ব্যবহার করুন। সপ্তাহে দুবার ব্যবহার  করলে উপকার পাবেন। , ,৪.  চুল রঙ করতে মেহেদি ব্যবহার করতে পারেন। এক টেবিল চামচ কফি পাউডার পানিতে ফুটিয়ে ঠাণ্ডা করে নিন।  একটা পাত্রে পাঁচ টেবিল চামচ মেহেদির গুঁড়া নিয়ে গরম কফি মিশিয়ে ঘন পেস্ট তৈরি করুন।,চুল কয়েকভাগে ভাগ করে এই প্যাক আগা থেকে গোড়ায় ব্যবহার করুন। তিন ঘণ্টা পর ঠাণ্ডা পানি দিয়ে চুল ধুয়ে নিন। এর পর কন্ডিশনার ব্যবহার করুন।,"
ফুসফুস ভালো রাখতে এ সময় যা খাবেন,"মহামারী করোনাভাইরাসের আক্রান্ত হলে সবচেয়ে বেশি ক্ষতিগ্রস্ত হয় ফুসফুস। এ সময় ফুসফুসের যত্ন নিতে হবে সবচেয়ে বেশি। 
 
এ ভাইরাসের সংক্রমণ রোধে শরীর রোগ প্রতিরোধ ক্ষমতা বাড়ানো  ও ফুসফুসের যত্ন নিতে খেতে পারেন কিছু খাবার। নিয়মিত এসব খাবার খেলে ফুসফুস ভালো থাকবে।,আসুন জেনে নিই কী খাবেন-,১. করোনাভাইরাস প্রতিরোধে ও শরীরের রোগ প্রতিরোধ ক্ষমতা বাড়াতে খেতে পারেন রসুন। রসুনের অ্যান্টি-ইনফ্ল্যামেটরি বৈশিষ্ট্য  ফুসফুসের ক্যান্সার হওয়ার ঝুঁকি কমায়।,২. ফুসফুস ভালো রাখতে প্রতিদিন পর্যাপ্ত পরিমাণ পানি পান করুন।  পানি ফুসফুসকে সুস্থ রাখতে সাহায্য করে।  ,৩. সংক্রমণ রোধে যারা ধূমপান ছেড়েছেন। তাদের জন্য আপেল ও টমেটো খুবই উপকারী। আপেলে রয়েছে উচ্চমাত্রার অ্যান্টিঅক্সিডেন্ট ও ফেনোলিক যৌগ ও ফ্ল্যাভনয়েড, যা শরীরের প্রদাহ কমায়। ,৪. ফুসফুস ভালো রাখতে খেতে পারেন ভিটামিন ডি সমৃদ্ধ খাবার। দুধ ও ডিম রোগ প্রতিরোধ ক্ষমতা বাড়ায় ও ক্ষতির হাত থেকে ফুসফুসকে রক্ষা করে। ,৫. গ্রিন টিতে রয়েছে উচ্চমাত্রার অ্যান্টিঅক্সিডেন্ট।  নিয়মিত গ্রিন টি খেলে ফুসফুস ভালো থাকে। ,৬. ফ্যাটি অ্যাসিডসমৃদ্ধ সামুদ্রিক মাছ ফুসফুসের কার্যকারিতা বাড়ায়।,৭. গোলমরিচে থাকা ক্যাপাসেইসিন উপাদান শ্বাসকষ্টজনিত সমস্যা কমায় ও ফুসফুস ভালো রাখে। ,সূত্র: পারাডিডটকম,"
ঘরেই তৈরি করুন রসাল আমের দই,"রসাল মিষ্টি আম দিয়ে ঘরেই তৈরি করতে পারেন সুস্বাদু আমের দই। আম দিয়ে তৈরি এই দই যেমন সুস্বাদু, তেমনি পুষ্টিগুণে ভরপুর। ,আসুন জেনে নিই কীভাবে তৈরি করবেন আমের দই-,উপকরণ,পাকা আমের টুকরো দেড় কাপ, দুধ ৫০০ মিলি, চিনি ২ টেবিল চামচ ও টক দই ৩ টেবিল চামচ।,প্রণালি,১. আম ব্লেন্ড করে জ্বাল দিয়ে ঘন করে নিন। এবার দুধে চিনি মিশিয়ে জ্বাল দিয়ে নামিয়ে খানিকটা ঠাণ্ডা করে নিন। এর পর টক দই ফেটে নিন ভালো করে। ,২. দুধ কুসুম গরম থাকাবস্থায় মেশান দইয়ের সঙ্গে। সবশেষে আমের পিউরি মিশিয়ে নিন ভালো করে। ,৩. যে পাত্রে দই জমাবেন সেখানে ঢেলে দিন মিশ্রণটি। ফয়েল পেপার দিয়ে পাত্র ঢেকে রান্নাঘরের ক্যাবিনেট বা উষ্ণ কোনো স্থানে রাখুন। ,৪. চাইলে ওভেনেও তৈরি করতে পারেন দই। ৫০ থেকে ৮০ ডিগ্রি ফারেনহাইট প্রি হিট ওভেনে দইয়ের পাত্রটি রেখে বন্ধ করে দিন ওভেন। এবার ১২ ঘণ্টা রেখে দিন পাত্র।   
 ,,"
সকালের নাস্তায় জিভে জল আনা লাচ্ছা পরোটা ,"ঝাল মাংস কিংবা টক-মিষ্টি কোরমার সঙ্গে রেস্তোরাঁর মুচমুচে খাস্তা পরোটার স্বাদ মিলবে এখন ঘরেই। সকালের নাস্তার জন্য তৈরি করতে পারেন লাচ্ছা পরোটা।  ,
 আসুন জেনে নিই কীভাবে তৈরি করবেন-,উপকরণ,ময়দা ২ কাপ, ডিম ১টি, লবণ ১ চিমটি, চিনি ১ চা চামচ, তরল দুধ পরিমাণমতো, ঘি অথবা তেল ভাজার জন্য।,প্রণালি,১. সব উপকরণ দিয়ে মাখিয়ে খামির তৈরি করে এক ঘণ্টা ভেজা কাপড় দিয়ে ঢেকে রাখুন। ,২. ডো থেকে লেচি কেটে রুটি বেলুন ও রুটির ওপর ঘি/তেল দিয়ে একটু শুকনো ময়দা ছড়িয়ে দিতে হবে।,৩. এবার কাগজের পাখার মতো করে ভাঁজ করে টেনে পেঁচিয়ে গোল করে নিন।,৪. সামান্য তেল মাখিয়ে বেলে নিন। ঘি বা তেল দিয়ে ভেজে নিন। এবার হাত দিয়ে চাপ দিয়ে ভাঁজগুলো আলগা করে নিন।,,"
যে গ্রুপের রক্তের মানুষ করোনায় আক্রান্ত হয়েছেন সবচেয়ে বেশি! ,"রক্তের গ্রুপের সঙ্গে করোনাভাইরাস সংক্রমণের যোগসূত্র রয়েছে বলে জানিয়েছেন যুক্তরাষ্ট্রের ক্যালিফোর্নিয়াভিত্তিক জেনেটিক টেস্টিং জায়ান্ট প্রতিষ্ঠান ২৩অ্যান্ডমি। ,এই ভাইরাস সংক্রমণের সঙ্গে মানুষের জেনেটিক ফ্যাক্টর জড়িত কিনা তা নিয়ে গবেষণা করছিল এই বৈজ্ঞানিক গবেষণা প্রতিষ্ঠান। ,কয়েক লাখ করোনা আক্রান্ত রোগীর ডিএনএ ডাটাবেজ বানিয়েছে এই কোম্পানি।,আক্রান্ত রোগীদের জিনের গঠন বিন্যাস বিশ্লেষণ করে কোম্পানিটি জানিয়েছে, জিন ও রক্তের গ্রুপের সঙ্গে ভাইরাসের সম্পর্ক রয়েছে। ,মার্কিন সংবাদমাধ্যম ব্লুমবার্গ এ খবর জানিয়েছে।,বিজ্ঞানীরা দাবি করেছেন, সংক্রমণ কতটা ছড়াবে তা অনেকটাই নির্ভর করে এই রক্তের গ্রুপের ওপরে।,সাড়ে সাত লাখ করোনা রোগীর ডিএনএ বিশ্লেষণ করে বিজ্ঞানীরা মনে করছেন, ‘ও’ রক্তের গ্রুপ যাদের, তাদের মধ্যে করোনা সংক্রমণ ছড়ানোর ঝুঁকি কম। ,আর ‘এ’ রক্তের গ্রুপ যাদের, তাদের ক্ষেত্রে সংক্রমণের ঝুঁকি অনেকটাই বেশি। ,বিজ্ঞানীদের দাবি, ‘এ’ গ্রুপের মধ্যেই নাকি করোনার সংক্রমণ সবচেয়ে বেশি ছড়িয়েছে। তুলনামূলকভাবে ‘ও’ গ্রুপ অনেকটাই সুরক্ষিত।,২৩অ্যান্ডমির গবেষকরা দাবি করেছেন, স্পেন ও ইতালির ১৬০০ জন কোভিড পজিটিভ রোগী, যারা সিভিয়ার অ্যাকিউট রেসপিরেটরি সিন্ড্রোমে আক্রান্ত হয়েছিল, তাদের রক্তের গ্রুপ ছিল ‘এ’। ,এ ছাড়া এই রক্তের গ্রুপের রোগীদের ৫০ শতাংশকেই ভেন্টিলেটর সাপোর্ট দিতে হয়েছিল। ,"
আগস্টেই আসছে অক্সফোর্ডের করোনা ভ্যাকসিন,"মহামারী করোনাভাইরাস প্রতিরোধে যুক্তরাজ্যের অক্সফোর্ড বিশ্ববিদ্যালয়ের গবেষকদের তৈরি করোনার ভ্যাকসিন। আগামী আগস্ট মাস থেকেই বাজারে আসতে পারে এ ভ্যাকসিন।  ,সম্প্রতি অক্সফোর্ডের সেন্টার ফর পারসোনালাইজড মেডিসিনের প্রফেসর অ্যাড্রিয়ান হিল এ তথ্য জানিয়েছেন। ,আইরিশ মিররের প্রতিবেদন থেকে জানা যায়, ভ্যাকসিনটি ব্যবহার করা যাবে ইনহেলারের মাধ্যমে।,করোনা প্রতিরোধী বিভিন্ন দেশে টিকা ও ওষুধ আবিষ্কারের প্রচেষ্টা চলছে। বিশেষজ্ঞরা বলছেন, করোনা প্রতিরোধে এ টিকা উদ্ভাবনে ১২ থেকে ১৮ মাস সময় লাগতে পারে।  ,তবে এর মধ্যেই কয়েকটি টিকা পরীক্ষামূলকভাবে মানবদেহে প্রয়োগ করা হয়েছে। তবে টিকা আবিষ্কারে সবচেয়ে এগিয়ে রয়েছেb অক্সফোর্ড বিশ্ববিদ্যালয়ের গবেষকরা। ,হিল জানান, তাদের তৈরি এই ভ্যাকসিন করোনা নির্মূলে সক্ষম হবেন বলে ৮০ শতাংশ আত্মবিশ্বাসী গবেষকরা। ,ভ্যাকসিন তৈরির নেতৃত্ব দেয়া এ আইরিশ বিজ্ঞানী বলেন, আগস্টের দিকেই বাজারে আসতে পারে এই ভ্যাকসিন। ,গত এপ্রিলে শিশু ও ৫৫ বছর বয়সোর্ধ্বসহ ১০ হাজার ২৬০ জনের ওপর অক্সফোর্ডের ভ্যাকসিনের দ্বিতীয় পর্যায়ের ট্রায়াল শুরু হয়েছে। ,ব্রিটিশ ফার্মাসিউটিক্যাল কোম্পানি অ্যাস্ট্রাজেনেকা ঘোষণা দিয়েছে, অক্সফোর্ডের সঙ্গে যৌথ উদ্যোগে তৈরি তাদের ভ্যাকসিনটি কার্যকর প্রমাণিত হলেই ২০০ কোটি ডোজ তৈরি করা হবে।,"
নিয়োগ দেবে সেতু কর্তৃপক্ষ,"বাংলাদেশ সেতু কর্তৃপক্ষের রাজস্বভুক্ত চার পদে ৩৩ কর্মকর্তা নিয়োগ দেয়া হবে।,পদের নাম: অ্যাসিস্ট্যান্ট ডাইরেক্টর
পদসংখ্যা: ১১টি
যোগ্যতা: ন্যূনতম দ্বিতীয় শ্রেণির সম্মানসহ দ্বিতীয় শ্রেণির স্নাতকোত্তর ডিগ্রি অথবা মাস্টার্স অব বিজনেস অ্যাডমিনিস্ট্রেশন (এমবিএ) ডিগ্রি।
বেতনস্কেল: ২২,০০০-৫৩,০৬০ টাকা,
পদের নাম: অ্যাসিস্ট্যান্ট ইঞ্জিনিয়ার (সিভিল)
পদসংখ্যা: ১৮টি
যোগ্যতা: সিভিল ইঞ্জিনিয়ারিংয়ে দ্বিতীয় শ্রেণির স্নাতক ডিগ্রি।
বেতনস্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: অ্যাসিস্ট্যান্ট ইঞ্জিনিয়ার (মেকানিক্যাল)
পদসংখ্যা: ১টি
যোগ্যতা: মেকানিক্যাল ইঞ্জিনিয়ারিংয়ে দ্বিতীয় শ্রেণির স্নাতক ডিগ্রি।
বেতনস্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: অ্যাসিস্ট্যান্ট প্রোগ্রামার
পদসংখ্যা: ৩টি
যোগ্যতা: কম্পিউটার সায়েন্স/কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং/ইলেকট্রিক্যাল অ্যান্ড ইলেকট্রোনিকস ইঞ্জিনিয়ারিং ইনফরমেশন অ্যান্ড কমিউনিকেশন টেকনোলজি সংশ্লিষ্ট বিষয়ে ন্যূনতম দ্বিতীয় শ্রেণি বা সমমানের সিজিপিএসহ স্নাতক (সম্মান) বা সমমানের ডিগ্রি।
বেতনস্কেল: ২২,০০০-৫৩,০৬০ টাকা,আবেদনের নিয়ম: বাংলাদেশ সেতু কর্তৃপক্ষের ওয়েবসাইটের www.bba.gov.bd মাধ্যমে আবেদন করতে হবে। আবেদন করা যাবে ৯ জুলাই বিকাল ৫টা পর্যন্ত।
 ,"
