Blog Titles,Blog Content
করোনার কারণে শিশুরা নতুন যে রোগে আক্রান্ত হচ্ছে,"দেশে সম্প্রতি মাল্টিসিস্টেম ইনফ্লেমেটরি সিনড্রোম (এমআইএসসি) নামে নতুন একটি মারাত্মক রোগের সংক্রমণ দেখা দিয়েছে। এর সংক্রমণের মূল কারণ করোনাভাইরাস। শিশু-কিশোররা এ রোগে বেশি আক্রান্ত হচ্ছে।,উচ্চমাত্রার জ্বর এই রোগের প্রধান লক্ষণ। তবে বেশিরভাগ ক্ষেত্রেই পরীক্ষায় কোনো জীবাণুর অস্তিত্ব পাওয়া যায় না।,এই রোগে আক্রান্ত হলে এমআইএসসি আক্রান্ত শিশুর রক্তপ্রবাহ কমে যায়। এতে হার্ট, কিডনি, ফুসফুস ও যকৃতের মতো অঙ্গ ক্ষতিগ্রস্ত হয়ে তাকে মৃত্যুমুখে ঠেলে দিতে পারে। এমন সব তথ্য জানিয়েছেন বিশেষজ্ঞরা।,জানা গেছে, ২৬ এপ্রিল যুক্তরাজ্যে প্রথম এমআইএসসি রোগটি ধরা পড়ে। এর সংক্রমণ যুক্তরাষ্ট্র, ফ্রান্স, সুইজারল্যান্ড, দক্ষিণ কোরিয়া ও ভারতে দেখা গেছে। ,১৫ মে ঢাকার এভারকেয়ার হাসপাতালে সাড়ে তিন মাস বয়সী এক নবজাতকের শরীরে রোগটি শনাক্ত হয়েছে। মূলত করোনাভাইরাস আক্রান্ত ব্যক্তির সংস্পর্শে কোনো শিশু এলে সংক্রমণ হওয়ার ঝুঁকি থাকে। বাংলাদেশে এ পর্যন্ত এভারকেয়ার হাসপাতালে ১৫টি শিশু চিকিৎসা নিয়ে সুস্থ হয়েছে।,এভারকেয়ার হাসপাতালের কনসালট্যান্ট (ক্লিনিক্যাল অ্যান্ড ইন্টারভেনশনাল পেডিয়াট্রিক কার্ডিওলজি) ডা. তাহেরা নাজরীন যুগান্তরকে বলেন, এমআইএসসি রোগে আক্রান্ত শিশুদের প্রধান লক্ষণ– তীব্র জ্বর, ডায়রিয়া, পেটব্যথা, বমি, শ্বাসকষ্ট ও বুকে ব্যথা, খাবারে অনীহা, চোখ-ঠোঁট ও জিহ্বা লাল হয়ে যাওয়া। জ্বরের পর এসব লক্ষণ একই সঙ্গে বা একটি-একটি করে দেখা দিতে পারে। ,তিনি বলেন, এতে শিশুদের হার্টঅ্যাটাক হতে পারে। এমনকি নিম্নরক্তচাপ সৃষ্টি হতে পারে। সঠিক সময়ে হাসপাতালে আনা না হলে রোগীর মারাত্মক সংক্রমণ দেখা দিতে পারে। এমনকি নিবিড় পরিচর্যাকেন্দ্র বা আইসিইউতে নিতে হতে পারে।,"
‘কোভিড কারি’ ও ‘মাস্ক নান’,"করোনাভাইরাসের সংক্রমণের এ সময়ে ভারতের রাজস্থান রাজ্যের একটি রেস্তোরাঁয় ক্রেতাদের জন্য বিশেষ দুটি খাবার চালু করা হয়েছে।,একটির নাম ‘কোভিড কারি’ ও আরেকটির নাম ‘মাস্ক নানস’। রাজস্থানের যোধপুরের নিরামিষভোজী ওই রেস্তোরাঁর মালিক ইয়াশ সোলাঙ্কি এএফপিকে বলেন, ক্রেতাদের আকৃষ্ট করতে সবজির ভাজা গোলাকার চপগুলো করোনাভাইরাসের আকৃতি দেয়া হয়েছে।,নানরুটিগুলো সার্জিক্যাল মাস্কের আকারে বানানো হয়েছে।,"
ভিটামিন ডি পেতে কী খাবেন,"মহামারী করোনাভাইরাস মোকাবেলায় স্বাস্থ্যবিধি মেনে চলার পাশাপাশি শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়ানোর পরামর্শ দিয়েছে বিশ্ব স্বাস্থ্য সংস্থা (ডব্লিউএইচও)। ,কোভিড-১৯ থেকে সুরক্ষায় ও রোগ প্রতিরোধ ক্ষমতা বাড়ানোর জন্য স্বাস্থ্য বিশেষজ্ঞরা ভিটামিন ও খনিজ গ্রহণের ওপর অতিরিক্ত গুরুত্ব দিচ্ছেন। ,রোগ প্রতিরোধ ক্ষমতা বাড়ানোর অন্যতম উপায় হচ্ছে– বেশি করে ভিটামিন ডি গ্রহণ। তবে আমরা অনেকেই জানি না ভিটামিন ডি কীভাবে পাবেন?,সূর্যালোক ,ভিটামিন ডির অন্যতম উৎস হচ্ছে সূর্যের আলো। সূর্যের আলো থেকে সহজেই শরীরে ভিটামিন ডি পাওয়া যায়। ,সূর্যের আলো থেকে ভিটামিন ডি পাওয়ার সবচেয়ে ভালো সময় হচ্ছে– সকাল ১০টা থেকে দুপুর ৩টা। এ সময় সূর্যের অতি বেগুনি রশ্মি সবচেয়ে তীব্র থাকে। এ সময় একটানা ১৫ মিনিট রোদে বসে থাকলেই শরীরের প্রয়োজনীয় ভিটামিন ডির ঘাটতি পূরণ হয়।
 
এ ছাড়া কিছু খাবার রয়েছে, যার মাধ্যমে শরীরের ভিটামিন ডির ঘাতটি পূরণ হতে পারে।
 
সামুদ্রিক মাছ, পনির, মাশরুম, দুধ, ডিম, গরুর কলিজা ও মুরগির বুকের মাংসে পাবেন ভিটামিন ডি। চিকিৎসকের পরামর্শ নিয়ে এসব খাবার গ্রহণ করতে পারেন।  ,লেখক:
ডা. লু্বনা খন্দকার
সহযোগী অধ্যাপক
চর্ম ও যৌন রোগ বিভাগ
বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়
ঢাকা।,"
ত্বকের ব্রণ দূর করতে হলুদের ব্যবহার,"প্রাচীনকাল থেকেই রূপচর্চায় হলুদের ব্যবহার হয়ে আসছে। ত্বক উজ্জ্বল করার পাশাপাশি ত্বকের বিভিন্ন সমস্যা দূর করে কাঁচা হলুদ। ,আসুন জেনে নিই ত্বকে হলুদের ব্যবহার-,হলুদ ও দুধ,হলুদ ও দুধের মিশ্রণ ত্বকের ক্ষতি করে এমন উপাদানের বিরুদ্ধে কাজ করে ও ত্বক সুস্থ রাখে।
কাঁচাদুধের সঙ্গে হলুদের গুঁড়া মিশিয়ে মুখ ও গলায় লাগিয়ে শুকিয়ে এলে পানি দিয়ে ধুয়ে ফেলুন। ,হলুদ ও মধু,ত্বকের ভেতরের আর্দ্রতা ধরে রাখতে ও  উজ্জ্বল করতে হলুদ এবং মধুর মিশ্রণ ব্যবহার করতে পারেন। ,মধুতে রয়েছে প্রাকৃতিকভাবে ত্বক আর্দ্র রাখার ক্ষমতা, যা ত্বক উজ্জ্বল করে। মধু ও হলুদের প্যাক ব্যবহারে ত্বক চকচকে ও সুন্দর হয়। ,হলুদ ও লেবুর রস,লেবুর রসে আছে ব্লিচিং উপাদান এবং হলুদে আছে ত্বক উজ্জ্বল করার উপাদান।,ত্বক উজ্জ্বল করতে হলুদের গুঁড়া ও লেবুর রস দিয়ে পেস্ট তৈরি করুন। নিয়মিত ব্যবহারে ত্বকের উজ্জ্বলতা বাড়বে। ,হলুদ ও নারিকেল তেল,হলুদ ও নারিকেল তেলে আছে অ্যান্টিফাঙ্গাল উপাদান। আর নারিকেলের তেল খুব ভালো ময়েশ্চারাইজার।,খাঁটি নারিকেল তেলের সঙ্গে হলুদের গুঁড়া মিশিয়ে পেস্ট তৈরি করুন। এই উপাদান ত্বকে ব্যবহার করলে লালচে ভাব, সংক্রমণ ও শুষ্কতা  দূর হবে।,হলুদের সঙ্গে লেবুর রস ও মধু,হলুদের সঙ্গে লেবুর রস ও মধু মিশিয়ে ত্বকে লাগালে ব্রণ দূর হয় ও ত্বকের নির্জীবতা দূর করতে সাহায্য করে।,হলুদের সঙ্গে লেবুর রস ও মধু মিশিয়ে মুখ এবং গলায় লাগিয়ে রাখুন। শুকানোর পর হালকা গরম পানি দিয়ে ধুয়ে ফেলুন। নিয়মিত ব্যবহারে ত্বকে উজ্জ্বল তা বাড়বে ও ব্রণও দূর হবে।  , ,লেখক: 
নুরুননাহার নূপুর
বিউটিশিয়ান 
স্বত্বাধিকার নূপুর পার্লার
বালুঘাটবাজার, ঢাকা-ক্যান্টনমেন্টন।,"
নির্বাচন কমিশনে ২৭৩ জনকে নিয়োগ,"নির্বাচন কমিশন সচিবালয় ও এর আওতাধীন মাঠপর্যায়ের কার্যালয়ের রাজস্ব খাতভুক্ত ১১ ধরনের পদে ২৭৩ জনকে নিয়োগ দেয়া হবে।,পদের নাম: কম্পিউটার অপারেটর (নির্বাচন কমিশন সচিবালয় ও নির্বাচনী প্রশিক্ষণ ইনস্টিটিউট)
পদ সংখ্যা: ১টি
যোগ্যতা: বিজ্ঞান বিভাগে স্নাতক (সম্মান) বা সমমানের ডিগ্রি। কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১২,৫০০-৩০,২৩০ টাকা
পদের নাম: সাঁটলিপিকার-কাম-কম্পিউটার অপারেটর (আঞ্চলিক নির্বাচন অফিস ও সিনিয়র জেলা নির্বাচন কর্মকর্তার কার্যালয়)
পদ সংখ্যা: ৫টি
যোগ্যতা: এইচএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ। সাঁটলিপিতে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ৫০ ও ৮০ শব্দের গতি। কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: সাঁটমুদ্রাক্ষরিক-কাম-কম্পিউটার অপারেটর (নির্বাচন কমিশন সচিবালয়)
পদ সংখ্যা: ৩টি
যোগ্যতা: স্নাতক বা সমমানের ডিগ্রি। কম্পিউটার প্রশিক্ষণপ্রাপ্ত। সাঁটলিপিতে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ৪৫ ও ৭০ শব্দের গতি এবং কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: উচ্চমান সহকারী (নির্বাচনী প্রশিক্ষণ ইনস্টিটিউট ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৪টি
যোগ্যতা: স্নাতক (সম্মান) ডিগ্রি। ওয়ার্ড প্রসেসিংয়ের অভিজ্ঞতাসহ কম্পিউটার বিষয়ে প্রশিক্ষণপ্রাপ্ত হতে হবে।
বেতন স্কেল: ১০,২০০-২৪,৬৮০ টাকা,পদের নাম: হিসাব সহকারী (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৯টি
যোগ্যতা: বাণিজ্যে দ্বিতীয় শ্রেণি বা সমমানের সিজিপিএতে স্নাতক (সম্মান) ডিগ্রি। ওয়ার্ড প্রসেসিংয়ের অভিজ্ঞতাসহ কম্পিউটার বিষয়ে প্রশিক্ষণপ্রাপ্ত হতে হবে।
বেতন স্কেল: ১০,২০০-২৪,৬৮০ টাকা,পদের নাম: স্টোরকিপার (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ১৫টি
যোগ্যতা: স্নাতক (সম্মান) বা সমমানের ডিগ্রি। ওয়ার্ড প্রসেসিংয়ের অভিজ্ঞতাসহ কম্পিউটার বিষয়ে প্রশিক্ষণপ্রাপ্ত হতে হবে।
বেতন স্কেল: ১০,২০০-২৪,৬৮০ টাকা,পদের নাম: অফিস সহকারী-কাম-কম্পিউটার মুদ্রাক্ষরিক (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৪০টি
যোগ্যতা: উচ্চ মাধ্যমিক সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ। কম্পিউটারে ওয়ার্ড প্রসেসিং, ডাটা এন্ট্রি ও টাইপিংয়ে বাংলা ও ইংরেজিতে প্রতি মিনিট কমপক্ষে ২০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ৯,৩০০-২২,৪৯০ টাকা,পদের নাম: গাড়িচালক (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৬টি
যোগ্যতা: জেএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ এবং হালকা ড্রাইভিং লাইসেন্স থাকতে হবে।
বেতন স্কেল: ৯,৩০০-২২,৪৯০ টাকা,পদের নাম: অফিস সহায়ক (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ১৭৮টি
যোগ্যতা: মাধ্যমিক স্কুল সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ।
বেতন স্কেল: ৮,২৫০-২০,০১০ টাকা,পদের নাম: নিরাপত্তা প্রহরী (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৭টি
যোগ্যতা: অষ্টম শ্রেণি বা জেএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ।
বেতন স্কেল: ৮,২৫০-২০,০১০ টাকা,পদের নাম: পরিচ্ছন্নতাকর্মী (নির্বাচন কমিশন সচিবালয় ও মাঠপর্যায়ের কার্যালয়)
পদ সংখ্যা: ৫টি
যোগ্যতা: অষ্টম শ্রেণি বা জেএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ।
বেতন স্কেল: ৮,২৫০-২০,০১০ টাকা,আবেদনের নিয়ম: অনলাইনে http://ecs.teletalk.com.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ৪ আগস্ট সকাল ১০টা থেকে ৩ সেপ্টেম্বর বিকাল ৫টা পর্যন্ত।
 ,,"
টমেটো কলিজা ভুনা রেসিপি,"মাংসের চেয়ে কলিজার পুষ্টিগুণ কোনো অংশে কম নয়। কলিজায় নানা রকমের ভিটামিন রয়েছে। আর পাকা টমেটোতে রয়েছে ভিটামিন সি, যা দাঁত ও হাড়ের সুস্থতা বজায় রাখে। ,প্রিয়জনদের জন্য ঘরেই তৈরি করতে পারেন মুখরোচক টমেটোর কলিজা ভুনা। ,যেভাবে তৈরি করবেন টমেটোর কলিজা ভুনা-,যা লাগবে ,কলিজা এক কেজি, হলুদ গুঁড়া এক চা চামচ, মরিচ গুঁড়া দুই চা চামচ, টকদই আধাকাপ, টমেটো তিনটি, ভাজা জিরা ও ধনিয়া গুঁড়া এক চা চামচ, লবণ স্বাদমতো, পেঁয়াজ কুচি এক কাপ, আদা ও রসুন বাটা দুই চা চামচ, গরম মসলা গুঁড়া এক চা চামচ, তেল এক কাপ, চিনি সামান্য, কাঁচামরিচ ছয়টি।,যেভাবে করবেন ,কলিজা ছোট করে কেটে গরম পানিতে হলুদ দিয়ে তাতে সিদ্ধ করে পানি ঝরিয়ে নিতে হবে। প্যানে তেল গরম করে তাতে পেঁয়াজ কুচি দিয়ে লাল করে ভেজে অন্যান্য মসলা দিয়ে কষাতে হবে। এবার কলিজা দিয়ে নেড়ে টমেটো, কাঁচামরিচ ও চিনি দিয়ে নেড়ে ঢেকে ১৫ মিনিট রান্না করতে হবে।,"
প্রকৌশলী নেবে সেতু কর্তৃপক্ষ,"বাংলাদেশ সেতু কর্তৃপক্ষের রাজস্বভুক্ত পদে প্রকৌশলী নিয়োগের বিজ্ঞপ্তি প্রকাশিত হয়েছে।,পদের নাম: এস্টিমেটর/সাব এসিস্ট্যান্ট ইঞ্জিনিয়ার (সিভিল)
পদ সংখ্যা: ১০টি
যোগ্যতা: স্বীকৃত বোর্ড থেকে সিভিল ইঞ্জিনিয়ারিংয়ে অন্যূন চার বছর মেয়াদি ডিপ্লোমা ডিগ্রি।
বেতন স্কেল: ১৬,০০০-৩৮,১৪০ টাকা,
পদের নাম: উপসহকারী প্রকৌশলী (ইলেকট্রিক্যাল)
পদ সংখ্যা: ১টি
যোগ্যতা: স্বীকৃত বোর্ড থেকে ইলেকট্রিক্যাল ইঞ্জিনিয়ারিংয়ে অন্যূন চার বছর মেয়াদি ডিপ্লোমা ডিগ্রি।
বেতন স্কেল: ১৬,০০০-৩৮,১৪০ টাকা,আবেদনের নিয়ম: https://eservice.bba.gov.bd/recruitment/ ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। আবেদন করা যাবে ৩১ আগস্ট বিকাল ৫টা পর্যন্ত।, ,,"
ডায়াবেটিস রোগীর করোনা উপসর্গ দেখা দিলে কী করবেন?,"মহামারী করোনাভাইরাস সারা বিশ্বকে নাড়া দিয়েছে। রোজ হাজার হাজার বিভিন্ন বয়সী মানুষ আক্রান্ত হচ্ছেন। এই ভাইরাস ডায়াবেটিস, উচ্চরক্তচাপ, কিডনি রোগসহ অন্যান্য রোগীর জন্য বেশি ঝুঁকিপূর্ণ।  তাই এসব রোগীর ক্ষেত্রে প্রয়োজন বাড়তি সতর্কতা।
 
বিভিন্ন গবেষণায় জানা গেছে, অনিয়ন্ত্রিত ডায়াবেটিসের কারণে করোনা রোগীর শরীরিক অবস্থা বেশি খারাপ হয়ে যায়। ফলে অনেক রোগী মারা যান। ,এ বিষয়ে মেডিসিন ও ডায়াবেটিস রোগ বিশেষজ্ঞ ডা. ফাহিম আহমেদ রূপম বলেন, করোনায় ডায়াবেটিস রোগীদের অবশ্যই নিজের বিষয়ে যত্নশীল হতে হবে। এ ছাড়া ডায়াবেটিস নিয়ন্ত্রণে রাখতে হবে।  কারণ অনিয়ন্ত্রিত ডায়াবেটিস মৃত্যুঝুঁকি বাড়ায়।
 
ডায়াবেটিস রোগী করোনায় আক্রান্ত হলে সে ক্ষেত্রে করণীয় বাতলে দিয়েছেন কনসালট্যান্ট ডা. ফাহিম আহমেদ রূপম। আসুন জেনে নিই সে সম্পর্কে-, ১. করোনার উপসর্গ দেখা দিলে নমুনা পরীক্ষা করাতে হবে। পজিটিভ হলে চিকিৎসকের পরামর্শ নিয়ে ঘরে থাকুন।
 
২. আইসোলেশনে থাকার সময়ে চিকিৎসকের পরামর্শ মেনে ডায়াবেটিসের ওষুধ সেবন করুন।
  
৩. মাস্ক ব্যবহার, হাত ধোয়া, শারীরিক ও সামাজিক দূরত্বসহ সব স্বাস্থ্যবিধি মেনে চলুন।,৪. ডায়াবেটিস রোগীর কিটো-অ্যাসিডোসিস বা 'DKA' নামের সমস্যা হলে  শ্বাসকষ্ট দেখা দেয়। এ সময় চিকিৎসকের পরামর্শ নিন।
 
৫. ধূমপান ও মদ্যপান করবেন না। এসব অভ্যাস রোগের জটিলতা আরও বাড়িয়ে দিতে পারে। ,৬. প্রচুর পরিমাণে পানি পান করুন। কারণ সুগারের ওষুধ খাওয়ার পর পানি বেশি পরিমাণে না খেলে সমস্যা দেখা দেয়।
 
৭. ব্যায়াম করুন ঘরেই। এতে ওজন নিয়ন্ত্রিত থাকবে এবং রোগ প্রতিরোধ ক্ষমতা বাড়ার পাশাপাশি সুগারের মাত্রাও নিয়ন্ত্রণে থাকবে। ,৮. সুগার হঠাৎ বেড়ে গেলে চিকিৎসকের পরামর্শ নিন।,"
গরমে সুস্থ থাকতে ৭ পরামর্শ,"সারা দেশে ভ্যাপসা গরমে অতিষ্ঠ জনজীবন। বছরের এই সময়ে গরমের কারণে বিভিন্ন ধরনের রোগ হয়ে থাকে।
 
ঘামাচি, সর্দিজ্বর থেকে শুরু করে ইনফ্লুয়েঞ্জা, জলবসন্ত, ডায়রিয়া, জন্ডিস, সাইনাসে প্রদাহ, টনসিলে প্রদাহ, কানের নানাবিধ সমস্যাসহ হিটস্ট্রোকও হয়ে থাকে। ,তাই এই সময়ে সুস্থ থাকতে মানতে হবে বাড়তি সতর্কতা।
 
এ বিষয়ে হলি ফ্যামিলি হাসপাতালের কার্ডিওলজি ও মেডিসিন বিশেষজ্ঞ ডা. উত্তম কুমার দাস যুগান্তরকে বলেন, গরমে পানিশূন্যতা, হিটস্ট্রোকের সমস্যা বেশি হয়ে থাকে। তাই এ সময় চাহিদামাফিক বিশুদ্ধ পানি পান করতে হবে। পানি পানের পাশাপাশি খাবার স্যালাইন খেতে হবে। গরমে শরীর থেকে যে লবণপানি বের হয়ে যায়, তা পূরণ করবে খাবার স্যালাইন। ,তবে ডায়াবেটিস রোগীরা শুধু পানি পান করবেন।,এই ভ্যাপসা গরমে কীভাবে সুস্থ থাকবেন সে বিষয়ে আরও কিছু পরামর্শ দিয়েছেন ডা. উত্তম কুমার দাস। আসুন জেনে নিই সেগুলো-,১. অতিরিক্ত রোদ বা গরম এড়িয়ে চলতে হবে। এ ছাড়া চাহিদামাফিক পানি পান ও অন্যান্য তরল পান করতে হবে। যেহেতু ঘামের সঙ্গে পানি ও লবণ দুই-ই বের হয়ে যায়। তাই লবণযুক্ত পানীয় যেমন খাবার স্যালাইন, ফলের রস খেতে হবে। চা ও কফি কম পান করা উচিত।,২. রোদ এড়িয়ে চলতে টুপি, ছাতা এবং রোদ চশমা ব্যবহার করতে পারেন। আর হালকা, ঢিলেঢালা ও সুতি জামা পড়তে হবে। ,৩. বাইরে বের হলে সানস্ক্রিন লোশন বা ক্রিম ব্যবহার করা যেতে পারে। এসব আপনাকে রোদে পোড়া থেকে সুরক্ষা দেবে।,৪. প্রয়োজন মত গোসল করে শরীর ঘাম ও ময়লামুক্ত রাখতে হবে। কাজের ফাঁকে বিশ্রাম নিন। ,৫. এ সময় ভাত, ডাল, সবজি, মাছ খাওয়াই ভালো। এছাড়া আম, তরমুজ, লেবুর শরবত খেতে পারেন, যা  শরীরের প্রয়োজনীয় পানি ও লবণের ঘাটতি মেটাবে।,৬. রোজ সকালে ঘুম থেকে উঠে আধা ঘণ্টা ব্যায়াম করুন। ব্যায়াম শেষে পর্যাপ্ত পানি পান করুন। ,৭. গরমের কারণে অসুস্থ হয়ে পড়লে রোগীকে দ্রুত শীতল কোনো স্থানে নিয়ে ফ্যান ছেড়ে দিন। আর পাখা দিয়ে বাতাস করতে পারেন। এ সময় ভেজা কাপড় দিয়ে শরীর মুছে দিতে হবে। বেশি সমস্যা হলে চিকিৎসকের পরামর্শ নিন। ,"
কাদের কখন করোনা পরীক্ষা করানো জরুরি,"জুন ও জুলাই মাসের চেয়ে আগস্টে করোনা সংক্রমণ কিছুটা হলেও কমেছে। এখন হাসপাতালগুলোতে রোগীদের তেমন একটা ভিড় নেই বললেই চলে। এ ছাড়া আইসিইউ ও করোনা ওয়ার্ডগুলো খালি। ,এখনও অনেকে করোনভাইরাসে আক্রান্ত হচ্ছেন। তবে কমেছে মৃত্যুর সংখ্যা। তাই প্রাথমিকভাবে ধারণা করা হচ্ছে, সময়ের সঙ্গে সংক্রমণ কমবে। তবে করোনা থাকবে না বিষয়টি এ রকম নয়।,করোনা আক্রান্ত হলে ভয়ের কিছু নেই। আর উপসর্গ দেখা দিলে যে সবাইকে পরীক্ষা করাতে হবে এমনও নয়। উপসর্গ দেখা দিলে ঘরে থেকে চিকিৎসা নিতে পারেন।
  
করোনা হলে সাধারণত জ্বর-কাশি, গলাব্যথা, ঘ্রাণ কিংবা স্বাদে সমস্যা হয়ে থাকে। এসব উপসর্গ দেখা দিলে পরীক্ষা করা জরুরি।
 
আসুন জেনে নিই কাদের কখন পরীক্ষা করানো জরুরি-,১. জ্বর, সর্দি-কাশি, গলাব্যথা, ঘ্রাণ কিংবা স্বাদের সমস্যা থাকলে করোনার নমুনা পরীক্ষা করাতে হবে। টেস্টের ফল পজিটিভ এলে বাড়িতে থাকুন। অক্সিজেনের সমস্যা হলে হাসপাতালে যেতে হবে।,২.  পরিবারের বয়স্ক কারও উপসর্গ দেখা দিলে অন্যদেরও অবশ্যই পরীক্ষা করাতে হবে। ,৩. ডায়াবেটিস, উচ্চরক্তচাপ, শ্বাসকষ্ট, কিডনিসহ কোনো জটিল রোগ থাকলে যদি উপসর্গ দেখা দেয় তবে পরীক্ষা করাতে হবে।
 
৪. যাদের রোগ প্রতিরোধ ক্ষমতা ভালো, সুস্থ তরুণ তাদের পরীক্ষা না করালেও সমস্যা নেই। দুই সপ্তাহের মধ্যেই ভালো হয়ে যায়।
 
লেখক:,ডা. শামীম আহমেদ
সহযোগী অধ্যাপক
রেসপিরেটরি মেডিসিন বিভাগ
বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়  
 ,"
যুগান্তর রান্নাঘর ঈদ স্পেশাল: বিফ ভেজিটেবল বিরিয়ানি (ভিডিওসহ),"বিরিয়ানি আমাদের দেশে অতি জনপ্রিয় খাবার। ঈদসহ যে কোনো উৎসবের খাবারের আয়োজন বিরিয়ানি ছাড়া যেন অপূর্ণ থাকে। যুগান্তর রান্নাঘর ঈদ স্পেশাল রেসিপিতে রয়েছে সুস্বাদু ও পুষ্টিকর বিফ ভেজিটেবল বিরিয়ানি। রেসিপিটি তৈরি করেছেন আঞ্জুমান্দ সেতু।,যা লাগবে,গরুর মাংস এক কেজি, চিনিগুঁড়া চালের ভাত ৫০০ গ্রাম, পেঁয়াজ কুচি হাফ কাপ, পেঁয়াজ ও আদা বাটা দুই চা চামচ, রসুন বাটা এক চা চামচ, গরম মসলা গুঁড়া দুই চা চামচ, এলাচ ও দারুচিনি ছয়টি/চারটি, ঘি ও তেল তিন টেবিল চামচ/আধা কাপ, কাঁচামরিচ সাতটি, টকদই এক কাপ, জাফরান সামান্য, লবণ ও চিনি স্বাদমতো, শুকনামরিচ গুঁড়া দুই চা চামচ, আলুবোখারা, বাদাম কিশমিশ পরিমাণমতো, দুধ এক কাপ, বরবটি, আলু, চিচিঙ্গা, পটোল, ক্যাপসিকাম, গাজর, টমেটো (২৫০ গ্রাম) লেবুর রস দুই টেবিল চামচ।,প্রস্তুত প্রণালী,মাংস, সবজি ও চাল সিদ্ধ করে ঠাণ্ডা করে নিতে হবে। এবার প্যানে তেল ও এক চামচ ঘি দিয়ে পেঁয়াজ, এলাচ, দারুচিনি দিয়ে ভেজে নিতে হবে। এর মধ্যে টকদই গুঁড়ামরিচ, বাটা মসলা, লবণ, গরম মসলা দিয়ে নেড়ে মাংস রান্না করতে হবে। পরিমাণমতো পানি দিয়ে ঢেকে দশ মিনিট রান্না করতে হবে। মাংসের ঝোল কমে গেলে এর ওপরে সিদ্ধ ভাত অর্ধেকটা দিয়ে তার ওপর সবজি দিয়ে তার ওপর আবার ভাত দিয়ে এবং ওপরে বাদাম, ঘি, কাঁচামরিচ, আলুবোখারা ও দুধ দিয়ে এবং জাফরান দিয়ে ঢেকে মৃদু আঁচে ২০ মিনিট দমে রেখে নামিয়ে নেড়ে পরিবেশন করতে হবে।,,"
