Blog Titles,Blog Content
গরমে তেলতেলে ত্বকের যত্ন,"চলছে বসন্ত মাস। এ সময়ে প্রচুর গরম পড়ে। আর গরমে যাদের ত্বক তৈলাক্ত তারা পড়েন বিপদে। কারণ ত্বকে অতিরিক্ত তেল ও ময়লা জমে বাড়ে ব্রণের প্রকোপ।  তবে সঠিকভাবে যত্ন নিলে তেলতেলে ত্বকেরও সুরক্ষা করা সম্ভব। ,আসুন জেনে নিই তেলতেলে ত্বকের যত্ন,১. ত্বক পরিষ্কার করা, টোনার ব্যবহার ও ময়েশ্চারাইজার ব্যবহার করতে হবে। ,২.গ্রিন টি টোনার ব্যবহার করতে পারেন। এটি অতিরিক্ত তেল দূর করবে। ময়েশ্চারাইজার অবশ্যই যেন অয়েল ফ্রি হয়।,৩. মরা চামড়া ও ব্ল্যাকহেডস দূর করতে সপ্তাহে একদিন ঘরে তৈরি স্ক্রাবার ব্যবহার করুন। ,৪. তৈলাক্ত ত্বকে কিন্তু ব্ল্যাকহেডস জমে বেশি। মুলতানি মাটি, লেবু, কমলার খোসা, শসা, টকদই ইত্যাদি ব্যবহার করতে পারেন ফেসপ্যাক হিসেবে। এটি প্রাকৃতিকভাবে ত্বক পরিষ্কার রাখতেও কার্যকর।,৫. ব্লটিং পেপার ছোট ছোট অংশে কেটে গ্রিন টি লিকারে ভিজিয়ে রেখে দিন। তেল বা ঘাম জমলে এটি দিয়ে মুছে নিন।,৬. তেলতেলে ত্বকে অতিরিক্ত মেকআপ করবেন না। ,৭. অতিরিক্ত তেল-মসলা দেয়া খাবার না খেয়ে খাদ্য তালিকায় রাখুন তাজা ফল ও শাকসবজি।    ,"
করোনাভাইরাসে আক্রান্ত হলে মৃত্যুর শঙ্কা কতটুকু?,"বিশ্বের ৮০ দেশে ছড়িয়ে পড়েছে প্রাণঘাতী করোনাভাইরাস। বিশ্বে করোনাভাইরাসে ৮০ হাজারের বেশি মানুষ আক্রান্ত হয়েছেন। আর তিন হাজারের বেশি মানুষের মৃত্যু হয়েছে।,প্রাণঘাতী এই ভাইরাসের টিকা এখনও আবিষ্কৃত হয়নি। এই রোগ থেকে বাঁচার একমাত্র পথ হচ্ছে জানা ও প্রতেরোধ করা।   তবে বাংলাদেশে এখন পর্যন্ত কাউকে করোনাভাইরাসে আক্রান্ত শনাক্ত করা যায়নি। এই ভাইরাস নিয়ে এথন মানুষের মধ্যে আতঙ্ক সৃষ্টি হয়েছে।  
তবে এখন প্রশ্ন হলো– আক্রান্ত হলেই কি মৃত্যু নিশ্চিত। ,চীনের পরিসংখ্যান ঘেঁটে জানা যাচ্ছে, করোনাভাইরাসে সংক্রমণের শিকার ৪৪ হাজার মানুষের মধ্যে মধ্য বয়সীদের তুলনায় বৃদ্ধদের মধ্যে ভাইরাসে আক্রান্ত হয়ে মৃত্যুহার ১০ গুণ বেশি। আর ৩০ বছরের কম বয়সীদের মধ্যে মৃত্যুহার সবচেয়ে কম। তবে যাদের ডায়াবেটিস, উচ্চ রক্তচাপ, হৃদরোগ বা শ্বাসকষ্ট রয়েছে, তাদের মধ্যে মৃত্যুহার পাঁচ গুণ বেশি।,বার্তা সংস্থা ইউএনবি জানাচ্ছে, করোনাভাইরাসে আক্রান্ত প্রতি এক হাজার জনের মধ্যে পাঁচ থেকে ৪০ জনের মৃত্যু হতে পারে।  তবে সে ধারণা কিছুটা পাল্টে গেছে। এখন প্রতি হাজারে মাত্র ৯ জনের মৃত্যু নিশ্চিত হয়। অর্থাৎ মৃত্যুহার এক শতাংশের কাছাকাছি।  তবে এই ভাইরাসে মৃত্যুর বিষয়টি নির্ভর করে বয়স, লিঙ্গ ও স্বাস্থ্যগত অবস্থার ওপর।,বিশেষজ্ঞরা বলছেন, আক্রান্তের সংখ্যা নিশ্চিত করে বলা যায় না। কারণ মৃদু উপসর্গ হলে কেউই চিকিৎসকের কাছে যেতে চান না।
লন্ডনের ইম্পেরিয়াল কলেজের এক গবেষণা বলছে, মৃদু সংক্রমণ শনাক্তের ক্ষেত্রে কিছু দেশ পারদর্শী রয়েছে। তবে তারা কোনো ব্যবস্থা নেয়নি। ,তারা বলছেন, আক্রান্তের সংখ্যা ঠিকভাবে গণনা করা সম্ভব হলে মৃত্যুহার আরও বেশি হতো। 
তবে বিজ্ঞানীরা বলছেন, করোনাভাইরাসে বয়স্ক, অসুস্থও পুরুষরা সবচেয়ে বেশি আক্রান্ত হয়ে থাকে। এই রোগে পুরুষরা সবচেয়ে বেশি আক্রান্ত হন।  , ,"
খাদ্য অধিদপ্তরের নিয়োগ পরীক্ষা ২০ মার্চ,"খাদ্য অধিদপ্তরের ১৪ ক্যাটাগরির পদে জনবল নিয়োগ পরীক্ষার সময়সূচি প্রকাশিত হয়েছে।,ল্যাবরেটরী টেকনিশিয়ান, ফোরম্যান, মেক্যানিক্যাল ফোরম্যান, অপারেটর, ইলেকট্রিশিয়ান, ভেহিক্যাল ইলেকট্রিশিয়ান, সহকারী ফোরম্যান, মিলরাইট, ল্যাবরেটরী সহকারী, সহকারী অপারেটর, স্টেভেডর সরদার, ভেহিক্যাল মেকানিক, সহকারী মিলরাইট এবং সাইলাে অপারেটিভ পদের লিখিত পরীক্ষা আগামী ২০ মার্চ সকাল ১০টা থেকে ১১.৩০ টা পর্যন্ত ইডেন মহিলা কলেজ কেন্দ্রে অনুষ্ঠিত হবে।,প্রার্থীরা dgfood.teletalk.com.bd ওয়েবসাইট থেকে প্রবেশপত্র ডাউনলােড করতে পারবেন। প্রবেশপত্রের রঙ্গিন কপি প্রিন্ট কপি পরীক্ষায় অংশগ্রহণের সময় অবশ্যই সাথে আনতে হবে।,উল্লেখ্য, ২০১৮ সালের ১১ জুলাই ২৪ ক্যাটাগরির ১১৬৬টি শূন্য পদে জনবল নিয়োগের বিজ্ঞপ্তি প্রকাশ করে খাদ্য অধিদপ্তর। প্রথম ধাপে ১৪ ক্যাটাগরির পদের নিয়োগ পরীক্ষা নেয়া হবে। অন্যান্য পদের পরীক্ষা পরবর্তীতে ধাপে ধাপে অনুষ্ঠিত হবে বলে জানানো হয়েছে।,"
জামালপুর জেলা প্রশাসকের কার্যালয়ে ৩৫ জন নিয়োগ,"জামালপুর জেলা প্রশাসকের কার্যালয়ের অধীন ইউনিয়ন পরিষদে শূন্যপদে লােকবল নিয়ােগ দেয়া হবে। জামালপুর জেলার স্থায়ী বাসিন্দারা পদগুলোতে আবেদন করতে পারবেন।,পদের নাম: হিসাব সহকারী-কাম-কম্পিউটার অপারেটর
পদসংখ্যা: ৩৫টি
যোগ্যতা: কমপক্ষে দ্বিতীয় বিভাগ বা সমমানের জিপিএসহ বাণিজ্য বিভাগে উচ্চ মাধ্যমিক সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ। কম্পিউটার প্রশিক্ষণপ্রাপ্ত এবং কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে সর্বনিম্ন ২০ শব্দের গতি থাকতে হবে।
বেতনস্কেল: ৯,৩০০-২২,৪৯০ টাকা,আবেদনের শেষ তারিখ: ২ এপ্রিল ২০২০।,"
ক্লান্তি দূর করতে কী খাবেন?,"রাতের অনিয়মিত ঘুম, সারাদিনের কর্মব্যস্ততার পর ক্লান্ত ও অবসন্ন লাগে। এ সময় শরীর ব্যথা করতে থাকবে, প্রচণ্ড ঘুম পাবে এবং কোনো কাজই করতে ইচ্ছা করে না। ,রাতে ঘুম না হলে তা শরীরের ওপর খারাপ প্রভাব ফেলে। ক্লান্ত লাগলেই আমরা চা বা কফি খেয়ে থাকি। কেউ বাইরে খোলা বাতাসে হেঁটে আসেন। তবে অবসাদের সঙ্গে খাদ্যাভ্যাসেরও যোগ রয়েছে। তাই সারাদিনে অল্প বিরতি দিয়ে স্বাস্থ্যকর খাবার খান।,কী খাবেন,১. অস্বাস্থ্যকর খাবার যেমন– মিষ্টিজাতীয় খাবার, ভাজাপোড়া, ফাস্টফুড খাবেন না।  ,২. বাইরের খাবার খেতে না চাইলে সারাদিনে অল্প অল্প করে খেতে হবে। ,৩. প্রতি মিলে কমপ্লেক্স বা জটিল ধরনের কার্বোহাইড্রেট, প্রোটিন ও স্বাস্থ্যকর চর্বিজাতীয় খাবারের মিশেল রাখতে হবে। এতে আপনার শরীরে শক্তির ভারসাম্য বজায় থাকবে।,৪. অতিরিক্ত ক্লান্ত অবস্থায় আমাদের শরীরে প্রচুর গ্লুকোজ প্রয়োজন হয়। পর্যাপ্ত গ্লুকোজ খেতে পারেন। ,৫. বাদাম, আঙুর, কলা বা অন্যান্য ফলের সঙ্গে ওটস খেতে পারেন। ,৬. বিভিন্ন রকম সবজি, সিদ্ধ বিন (ছোলা, শিমের বিচি, মটরশুঁটি ইত্যাদি) ও অলিভ অয়েল বা অন্য তেল দিয়ে বানানো মুখরোচক সালাদ।,৭. কাঠবাদাম, ওয়ালনাট ও কোনো না কোনো ফল, দারুচিনি গুঁড়া, কিশমিশ ইত্যাদি মেশানো টকদই খেতে পারেন।,৮. সারাদিন সুস্থ থাকতে প্রচুর পরিমাণ পানি পান করতে হবে। শরীরের ক্লান্ত কোষগুলোকে সজীব রাখতে পান করুন বিশুদ্ধ পানি। দিনে অন্তত আট থেকে,১০ গ্লাস পানি পান করতে ভুলবেন না।,৯. শুধু পানি ভালো না লাগলে লেবুর রস মিশিয়ে নিতে পারেন। তবে এতে চিনি মেশাবেন না।,১০. ফল ও সবজি যেমন তরমুজ, শসা, লেটুস ইত্যাদি খেতে পারেন। ,১২. ক্লান্তিতে মিষ্টি খাওয়ার ইচ্ছা বেড়ে যায়। কিন্তু মিষ্টি উল্টো ক্ষতি করে। তাই চিনি বা চিনি দিয়ে তৈরি খাবার থেকে দূরে থাকুন।  
 ,"
যে রোগে পুরুষের চেয়ে নারী বেশি আক্রান্ত হয়,"অনেকে মাছ বা মাংস খেতে বেশি পছন্দ করেন। তবে আপনি জানেন কি মাছ-মাংস খাওয়ার পাশাপাশি ফল ও সবজিও খেতে হবে। 
আপনি জানেন কী? ফল ও সবজি কম খেলে মানসিক অস্বস্তিজনিত রোগে আক্রান্ত হওয়ার ঝুঁকি বেশি থাকে। ,'ইন্টারন্যাশনাল জার্নাল অব এনভায়রনমেন্টাল রিসার্চ অ্যান্ড পাবলিক হেলথে' প্রকাশিত গবেষণা প্রতিবেদনে এমনি তথ্য জানানো হয়েছে। 
এতে বলা হয়, মানসিক অস্বস্তিজনিত সমস্যায় একটি বড় সমস্যা। প্রতিদিন তিন পদের কম ফল ও সবজি খেলে মানসিক অস্বস্তিজনিত সমস্যায় আক্রান্ত হওয়ার ঝুঁকি ২৪ শতাংশ বেড়ে যায়।,গবেষণার সহ-লেখক হোজে মোরা-আলমানজা কানাডার কোয়ান্টলেন পলিটেকনিক ইউনিভার্সিটিতে এ গবেষণার কাজ করেছেন। 
তিনি বলেন, তাদের গবেষণা 'বডি কম্পোজিশন মেজারস' সম্পর্কিত গবেষণার ফলের কিছু অংশের ব্যাখ্যা দেয়। শরীরের মোট চর্বির পরিমাণ ৩৬ শতাংশের বেশি হয়ে গেলে মানসিক অস্বস্তিজনিত রোগে ভোগার শঙ্কা প্রায় ৭০ শতাংশ বেড়ে যায়।,গবেষকরা বলেন, অতিরিক্ত চর্বি শরীরের জন্য খুবই ক্ষতিকর। অতিরিক্ত চর্বি হচ্ছে রোগের বাসা। অতিরিক্ত চর্বির শরীরে সংক্রমণের মাত্রা বাড়িয়ে দিতে পারে। 
অন্য এক গবেষণায় জানা যায়, মানসিক অস্বস্তিজনিত সমস্যায় আক্রান্ত হওয়ার ঝুঁকি পুরুষের তুলনায় নারীদেরই বেশি। গবেষণা প্রতিবেদনে বলা হয়, খাদ্যাভ্যাস ও শারীরিক গঠনের পাশাপাশি বৈবাহিক অবস্থা, উপার্জনের মাত্রা, নাগরিকত্বের অবস্থা, বিভিন্ন স্বাস্থ্য-সমস্যা ইত্যাদি মানসিক অস্বস্তিকে প্রভাবিত করে। ,প্রতি ১৫ জন পুরুষের মধ্যে একজন মানসিক অস্বস্তিতে ভুগছেন। প্রতি ৯  নারীর মধ্যে একজন তীব্র মাত্রায় মানসিক অস্বস্তিতে ভুগছেন।
গবেষণার আরেক সহ-লেখক কানাডার ম্যাকইওয়ান ইউনিভার্সিটির সহকারী অধ্যাপক হংমেই টং বলেন, জীবনের মৌলিক চাহিদাগুলো মেটাতেই যারা হিমশিম খায়। তারা মানসিক চাপে বেশি থাকে। ,এ গবেষণায় 'কানাডিয়ান লংজিটিউডেনল স্টাডি অব এইজিং' নামক গবেষণার তথ্য নিয়ে কাজ করেন গবেষকরা। 
এতে অংশ নেন ৪৫ থেকে ৮৫ বছর বয়সী ২৬ হাজার ৯৯১ নারী-পুরুষ। ,সূত্র: এএফপি।, ,"
অতিরিক্ত রাগ যেসব রোগের ঝুঁকি বাড়ায়,"রাগের বহিঃপ্রকাশ শরীর ও মনের জন্য মারাত্মক ক্ষতিকর। এটি কখনও কখনও জীবনঝুঁকি বয়ে আনে।  রাগ নিয়ে অ্যালবার্টার মনবিজ্ঞানী প্যাট্রিক কিলানের এক গবেষণায় এ তথ্য উঠে এসেছে। সম্পর্কবিষয়ক একটি ওয়েবসাইটে রাগ নিয়ে কিলানের ওই গবেষণা প্রতিবেদন সম্প্রতি ছাপা হয়েছে। ,কিলানের বক্তব্যের উদ্ধৃতি দিয়ে ওই গবেষণায় বলা হয়েছে, রাগ দমানোর সাধারণ উপায় হলো উগ্র আচরণ। তবে গবেষণা বলে এই উগ্র আচরণ রাগ কমায় না; বরং আরও বাড়ায়। আর এই উগ্র আচরণের কারণে পরিবার, বন্ধু, সহপাঠী, সহকর্মীদের সঙ্গে আপনার সম্পর্কের ক্ষতি হয়ে থাকে। ,বিশেষজ্ঞদের মতে, যাদের ‘হার্টঅ্যাটাক’ হয়েছে তাদের অধিকাংশই আক্রান্ত হওয়ার আগে রাগান্বিত ছিলেন।
রাগের কারণে রক্তচাপ ও হৃদস্পন্দন হৃদযন্ত্রের ওপর প্রচণ্ড চাপ ফেলে। ফলে যার হৃদযন্ত্রের রক্তনালিতে এরই মধ্যে প্রতিবন্ধকতা সৃষ্টি হয়েছে, রাগান্বিত,অবস্থায় তাদের হৃদযন্ত্রের রক্ত সরবরাহ বন্ধ হয়ে যাওয়ার আশঙ্কা বেশি।  তবে রাগ চেপে রাখার পক্ষে নন বিজ্ঞানীরা। তবে তারা বলছেন, উগ্র আচরণ রাগের বহিঃপ্রকাশের মাধ্যম হতে পারে না। তাই উগ্র আচরণকে দমানোর কৌশল আগে জানতে হবে। ,ইউনিভার্সিটি অফ ক্যালিফোর্নিয়ার গবেষকরা ‘ব্রেইন ইমেজিং’য়ের মাধ্যমে দেখিয়েছেন, রাগের মাথায় রাগের কারণটা প্রকাশ করার মাধ্যমে মস্তিষ্কের ‘অ্যামিগডালা’ অংশকে শিথিল করা সম্ভব। মস্তিষ্কের এই অংশই রাগের সময় ‘অ্যাড্রেনালিন’ ও ‘কর্টিসল’ নিঃসরণ করে।,‘ব্রিটিশ কলোম্বিয়ার ভ্যানকুভারের মনবিজ্ঞানী ডায়ানা ম্যাকিনটস বলেন, কোনো কিছু অপছন্দ হলে তা মুখ ফুটে বলা অত্যন্ত মুল্যবান। কারণ প্রতিবাদই ওই ঘটনার পুনরাবৃত্তি বন্ধ করার সুযোগ তৈরি করে।,রাগের সময় কী করবেন?,১. অতিরিক্ত রাগ হলে লম্বা দম নেয়া কিংবা হালকা শারীরিক কসরত করার মাধ্যমে রাগ কমিয়ে আনা সম্ভব। বিশেষজ্ঞরা এর সঙ্গে একমত।,২. যার ওপর রাগ হয়েছে, তার ব্যক্তিগত দিকগুলোর সুলোক সন্ধান থেকে বিরত থাকতে হবে।,৩. দুর্ব্যবহার, গালাগালি থেকে বিরত থাকতে হবে। এক ঘটনা দিয়ে পুরো মানুষটাকে বিচার করা থেকে বিরত থাকতে হবে।,"
বরফ থেকে বেরিয়ে আসছে ছোপ ছোপ তাজা রক্ত!,"বরফ থেকে যেন বেরিয়ে আসছে ছোপ ছোপ তাজা রক্ত। শুনতে আশ্চর্য মনে হলেও সত্যি ঘটেছে এমন ঘটনা।  এমনই এক ভয়ঙ্কর ছবি শেয়ার করেছেন ইউক্রেনের বিজ্ঞানীরা। ইউক্রেনের শিক্ষা ও বিজ্ঞান মন্ত্রকের ফেসবুক পেজে সেই ছবি শেয়ার করা হয়েছে। ,অ্যান্টার্কটিকার উত্তরের অংশে দেখা গেছে, ছোপ ছোপ তাজা রক্তমাখা বরফ। যাকে ‘ব্লাড স্নো’ বলে চিহ্নিত করা হচ্ছে। গত কয়েক সপ্তাহ ধরে এ ধরনের বরফ দেখা যাচ্ছে অ্যান্টার্কটিকার গ্যালিন্ডেজ আইল্যান্ডে। তবে এতে ভয় পাওয়ার কিছু নেই। এটি আসলে এক প্রাকৃতিক কারণেই হয়েছে। ‘ক্ল্যামাইডোমোনাস নিভালিস’ নামে এক ধরনের শ্যাওলার জন্যই এই লাল রঙ দেখা যাচ্ছে বরফে।,,জানা গেছে, প্রবল ঠাণ্ডাতেও বেঁচে থাকতে পারে এই শ্যাওলা। মেরু ও পার্বত্য অঞ্চলে এই শ্যাওলার দেখা মেলে। শ্যাওলার ক্লোরোপ্লাস্টে রয়েছে ‘ক্যারোটিনয়েড’। আর তার জন্যই লাল রঙ হয়। ঠিক যে ‘ক্যারোটিনয়েড’র জন্য কুমড়ো বা গাজরের রঙ কমলা হয়।,আর এই শ্যাওলাগুলো যখন প্রচুর পরিমাণে সূর্যের আলো পায়, তখন এই ‘ক্যারোটিনয়েড’ তৈরি হয়। অ্যান্টার্কটিকায় এখন গ্রীষ্মকাল। তাই শ্যাওলাগুলো লাল হয়ে যাচ্ছে।,লাল রঙের ক্ষতিকর দিকও রয়েছে। শ্যাওলা বেশি থাকলে বরফ সূর্যের আলো প্রতিফলিত করতে পারে না। ফলে দ্রুত বরফ গলে যায়। অর্থাৎ উষ্ণায়নের পথ প্রশস্ত করে এই রক্ত-রঙের শ্যাওলা।,তবে এবারই প্রথম নয়; এর আগেও এ ধরনের শ্যাওলা দেখা মিলেছিল এই মেরু অঞ্চলে। এটি শুধু দেখতেই লাল নয়। এর গন্ধ অবিকল তরমুজের মতো।,তথ্যসূত্র: কলকাতা২৪,"
গর্ভাবস্থায় যেসব ভুল মা ও শিশুর মৃত্যুঝুঁকি বাড়ায়,"গর্ভাবস্থায় মায়েদের সবচেয়ে বেশি যত্নে রাখতে হয়। কারণ এ সময় সামান্য ভুলে হতে পারে অনেক বড় বিপদ। ক্ষতি হতে পারে মা ও শিশুর। 
চিকিৎসকরা বলেন, নিজেদের ভাবনা-চিন্তার পরও থেকে যায় নানারকম ভুল।,আমাদের অনেকেরই ধারণা, গর্ভাবস্থায় নিজের ও সন্তানের জন্য খেতে হয় দুজনের মাপে। বেশিরভাগ সময়ই শুয়ে–বসে থাকতে হয়।
তবে বিশেষজ্ঞ চিকিৎসকদের মতে, এসব ধারণার কোনোটাই ঠিক নয়। স্ত্রীরোগ বিশেষজ্ঞ মার্থা হাজরার মতে– গর্ভাবস্থায় বাড়িতে হবু মায়েরা নানারকম ভুল,ধারণার শিকার হন। কারণ এ সময় নানাবিধ শারীরিক পরিবর্তন ঘটে। এমনিই কিছুটা ভয় দানা বাঁধে। তার ওপর এসব ভুল ধারণা আরও বেশি করে উদ্বেগের জন্ম দেয়।,আসুন জেনে নিই গর্ভাবস্থায় যেসব ভুলে মা ও শিশুর জীবনঝুঁকি বাড়ে-,ভুল ১. খেতে হবে দুজনের মাপে,অনেকেই বলে থাকেন– গর্ভাবস্থায় দুজনের মাপে খেতে হয়। এ ধারণা ভুল। ছোট্ট ভ্রূণের এত খাবার লাগে না। অতিরিক্ত খাবারে হবু মায়ের ওজন বাড়ায়। ফলে বাড়ে ডায়াবেটিস, প্রেশারসহ আরও অনেক জটিল রোগ। ফলে মা ও শিশুর জীবনঝুঁকি বাড়ে। ,প্রথম তিন মাস পুষ্টিকর খাবার খান, আগের মাপেই।  তিন মাস পর থেকে মাত্র ২৫০–৩০০ ক্যালোরি বেশি খেতে হবে। একটা কলা, ছোট এক বাটি সিরিয়াল আর দুধ।,ভুল ২. ছোটখাটো ওষুধ নিজেই খাওয়া যায়,গর্ভাবস্থায় চিকিৎসকের পরামর্শ ছাড়া ওষুধ খাওয়া যাবে না। সাধারণত ওষুধ খেলেও শিশুর জন্মগত ত্রুটিসহ আরও অনেক রোগ হতে পারে। তাই বদহজম–কোষ্ঠকাঠিন্য, যাই হোক না কেন, ওষুধ খান চিকিৎসকের পরামর্শ নিয়ে।,ভুল ৩. কম ঘুমিয়ে কাজ সেরে রাখা,গর্ভাবস্থায় ক্লান্ত থাকে শরীর। তার সঙ্গে কম ঘুম যুক্ত হলে স্বাস্থ্য ভাঙতে বাধ্য। কাজেই অন্তত ৭–৮ ঘণ্টা ঘুমান। ,ভুল ৪. শুয়ে–বসে থাকতে হবে,দিনে আধাঘণ্টা অন্তত হালকা ব্যায়াম করুন। জোর–কদমে হাঁটা, যোগ ব্যায়াম ইত্যাদি না করলে ওজন বেড়ে ডায়াবেটিস বা হাইপ্রেশার হতে পারে। 
প্রসবে সমস্যা, মানসিক চাপ কমাতে, রক্ত সঞ্চালন বাড়াতে ও প্রসবের জন্য শরীরকে প্রস্তুত করতেও ব্যায়ামের জুড়ি নেই।  আর যত নড়াচড়া করবেন, গর্ভস্থ সন্তানের বৃদ্ধিও ভালো হবে এতে। তবে বলে খুব ভারী কাজ, পরিশ্রমের কাজ করবেন না। কিন্তু শরীরকে নানাভাবে সচল রাখতে হবে।,ভুল ৫: পছন্দসই খাবার নয়, চাই স্বাস্থ্যকর খাবার,মিষ্টি, ভাজাভুজি, মসলাদার খাবার কম খেতে হবে। কারণ এতে অতিরিক্ত ওজন বেড়ে যেতে পারে ও হতে পারে অপুষ্টিও। মিষ্টি খেতে ইচ্ছে হলে কিসমিস, খেজুর, ফল আর নোনতা খাওয়ার ইচ্ছে হলে বাদাম, কাজু, পেস্তা খান।  ,ভুল ৬:  অ্যান্টিনেটাল ক্লাসে যাওয়ার দরকার নেই,প্রসবের পর কীভাবে চলবেন, ব্রেস্ট ফি, কী খাবেন, কী ব্যায়াম করবেন– এসব বিষয়ে স্পষ্ট ধারণা পেতে বিশেষজ্ঞদের দ্বারা পরিচালিত অ্যান্টিনেটাল ক্লাসে গেলে ভালো বই মন্দ হয় না।  ,তথ্যসূত্র: আনন্দবাজার পত্রিকা,"
জীবনে স্ট্রেস মুক্ত থাকার ৫ উপায়,"কিশোর, তরুণ ও প্রাপ্তবয়স্ক– যার কথাই বলুন না কেন, স্ট্রেস এখন কমবেশি সবার জীবনকেই গ্রাস করছে।,পড়াশোনা, কাজ, পরিবার, কাছের মানুষের সঙ্গে সম্পর্কের রসায়ন এবং সমাজের প্রত্যাশা এমন হাজারও কারণ থেকে আসে স্ট্রেস। 
অনেকে সহজে এসব সমস্যা মোকাবেলা করতে পারে। আবার অনেকের পক্ষে স্ট্রেস সামলানো বেশ কঠিন হয়ে দাঁড়ায়। কারণ সব মানুষ পরিস্থিতি মোকাবেলা করতে পারে না। ,তবে আপনি চাইলে আপনার মতো করে পথ বেছে নিয়ে জীবনকে সুন্দরভাবে পরিচালিত করতে পারেন। ,প্রতি দিন বেঁচে থাকার অনুশীলনে যোগ করে নিন এমন কিছু অভ্যাস, যা সহজেই আপনাকে স্ট্রেসমুক্ত রাখবে। ,আসুন জেনে নিই এমন কিছু টিপস, যা মেনে চললে নিশ্চিতভাবে জীবন অনেক সহনীয় ও সুন্দর হয়ে উঠবে।,১. বাইরের কাজ, অফিস ও বাড়ি এতেই দিন শেষ। নিজের জন্য নেই সামান্য সময়। স্ট্রেস থেকে দূরে থাকতে হলে নিজেকে অবহেলা করবেন না। ,২. অফিস থেকে ফেরার পথে ও রাতে ঘুমানোর আগে নিজেকে খানিকটা সময় দিন। একলা সময় কাটান। নিজের পছন্দের চা বা কফি খেতে খেতে প্রিয় বইটি পরুন বা গান শুনুন। ,৩. ডায়েরি লেখার অভ্যাস থাকলে লিখুন। ,৪. মাসে একবার পার্লারে গিয়ে ম্যাসাজ করান। বন্ধুবান্ধবদের সঙ্গে সময় কাটান। পছন্দের খাবার খেলেও অনেক সময় স্ট্রেস কমতে পারে।,৫. রাস্তায় না হেঁটে পার্কে যান। প্রাকৃতিক দৃশ্য আপনার মনকেও সতেজ রাখবে। গাছ, ফুল, পাখির ডাক, প্রকৃতির হাওয়া সত্যিই মন ভালো করে দেবে। ,৬. ব্যায়াম করতে পারেন। ভালো সিনেমা বা নাটক দেখলে স্ট্রেস কমে। ,৭. স্ট্রেস কমানোর ক্ষেত্রে মেডিটেশনের কোনো বিকল্প হয় না। তাই রোজ রাতে ঘুমোতে যাওয়ার আগে নিরালায় বসে ধ্যান করুন। ,তথ্যসূত্র: আনন্দবাজার পত্রিকা, ,"
